marketplace	review_id	product_id	product_category	star_rating	helpful_votes
US	R2JWP1ARSMUR8O	B000002J7U	Music	5	15
US	R3V0Z865M0S5YB	B000007R1M	Music	3	1
US	R3FYPW9FAUYQOR	B000001FQ4	Music	4	2
US	R2017SLIWXVDKQ	B00000DLVA	Music	5	0
US	R3R9R92WXEMKOI	B000000WJZ	Music	4	0
US	RMFDLOEWURNKV	B000002MU3	Music	5	0
US	R1JTWWCPQMN25P	B000002NHN	Music	5	0
US	R2GGFC9ZOPBWY3	B00000373U	Music	4	0
US	R177UUK9ABV38I	B00000FYIL	Music	5	0
US	R2991POKDVDC21	B00000DBXL	Music	5	0
US	R8CJQCR51E85M	B000005ITX	Music	5	1
US	R387FPTL9C75E9	B000002J0G	Music	5	1
US	R71QT9HCVV65B	B000002ITW	Music	5	1
US	R2QG4J51T6E8AY	B0000025L8	Music	5	0
US	RQ30T8U9T29P5	B000002HHB	Music	5	0
US	R2VMK4RKBCKRPX	B0000013GT	Music	5	0
US	R2XLVMWZSZNYL2	B000002JQ6	Music	5	1
US	R2FTRC6MNHGQFG	B000002IQW	Music	5	0
US	RM3DP02Z5C18J	B000002JKA	Music	5	0
US	R3Q94ROGSENLUG	B00000DI2T	Music	5	16
US	RHVG4H3CB4D6N	B000006045	Music	5	0
US	R38K7T8TTNB7B6	B000006O7C	Music	5	0
US	RQTS4HELIWB9A	B00000DLV1	Music	5	0
US	R1J6M8J6D7EUPS	B000002KKC	Music	5	10
US	R329G4KNHA6YXD	B000000WJZ	Music	5	0
US	R3QO7C6PS6E2X1	B000002B38	Music	3	0
US	R2UO6IM26BNHBT	B000002UAX	Music	5	0
US	RSEY15V3RC8Y1	B00000DLVA	Music	1	0
US	R28C4HX0HH20KX	B000002NHN	Music	5	0
US	R2PSE3B85PY9ZV	B00000ADG2	Music	5	0
US	RDHH8P5WSCGW2	B00000DLVA	Music	4	0
US	R3VWU0EMEBGWBP	B000002BUY	Music	5	0
US	RMOBBN8V0MLC2	B00000DFRS	Music	4	1
US	RNKCWM8PIPF42	B00000099Y	Music	5	0
US	R16TURF4MHS4IE	B0000004V2	Music	5	0
US	R3GXCAJJZ26GOY	B000002NBY	Music	5	1
US	R11I6A5AHYA880	B0000017CA	Music	5	0
US	R3KXFOI21WYN3P	B0000057C5	Music	5	0
US	R5OGGYSQRUYCU	B000000OSW	Music	5	2
US	RV31WCNA1VDM0	B00000DHRX	Music	5	1
US	RTX3LZIPW5XRN	B00000064F	Music	5	1
US	R8OSVYKV02SLL	B00000FCBC	Music	5	0
US	RXYP7C87IDSR2	B000000ZGO	Music	5	0
US	R30MUBWY2E4P97	B00000FYIL	Music	4	1
US	R1N9DFEG8T0T8E	B00000FCBC	Music	5	0
US	RG87U0Q8KAE1L	B00000099Y	Music	5	0
US	R3FF0EO2H88JAB	B000002OAZ	Music	5	0
US	R16EKZ7L0JIS47	B000002L7G	Music	5	0
US	R2HF6CGW21HSLD	B000005JAK	Music	5	0
US	R3OXXXK74B84YW	B0000062GE	Music	5	0
US	R1X2Y1CAQDOZAA	B00000DCER	Music	4	1
US	R2JYM6UYUNXP0	B000002HRE	Music	4	4
US	R2QWYBYBKCSNP7	B000005ITX	Music	5	2
US	R3CVPOC1HN2MEM	B000002542	Music	5	37
US	R22Y162J72TMEL	B000005EJL	Music	5	5
US	R3GG31CQGS5994	B000001GPX	Music	5	3
US	R1JILV92Q2SWNS	B0000019PA	Music	5	0
US	R3LNDOFHB0BDKT	B000002BPS	Music	5	0
US	R13Z6SX4KXTX9H	B000003N89	Music	5	1
US	R9GXPOWWCKYWP	B00000AFGM	Music	5	0
US	RI8IR17J8UCZ2	B00000DD2D	Music	5	3
US	R1YLT6JTADXZRS	B00000FCBC	Music	5	0
US	R10VBKLPPKAM9S	B000002ADT	Music	5	0
US	R24B8PPCSKM9NY	B000002UJQ	Music	5	0
US	R1MFUTUKPAD63X	B00000ADG2	Music	5	0
US	R1Q62Q0YXDWODA	B00000634J	Music	5	0
US	R22KLZI4T25EBR	B00000AFHM	Music	5	0
US	R9FTI1NPMZ0PY	B000002PH1	Music	5	0
US	R1A0095BEMCIMT	B000000WF0	Music	5	0
US	R38AXVBJW4DHMV	B000001FVL	Music	5	2
US	R1TFX0HY082CRF	B000005IRG	Music	5	0
US	R2DE8338PYEUP	B00000DGUG	Music	5	0
US	R2LOZ892VMSP6J	B00000AFFF	Music	5	6
US	R2LYT5XUBDD41N	B000001FS3	Music	3	2
US	RAC9S5KNBWD16	B000002KDX	Music	5	3
US	R1Z7UEMS8IUIAH	B000002UAI	Music	5	1
US	RXFZS650E5O7S	B000002MX7	Music	5	2
US	R1WVWK8F7G2LT7	B000002R48	Music	5	0
US	R2A4CGGV2AC5L2	B000002MIF	Music	5	0
US	R2P7223LLWJ0RS	B00000F1D3	Music	5	0
US	R33RMBDSTZSNVW	B000002NJS	Music	5	0
US	R3NE9CIHLUDDU	B000001I0Q	Music	4	0
US	RC6YLDP26HX9N	B000002R68	Music	5	5
US	R1CZ1957QKZMIT	B000000WCV	Music	5	0
US	R84EA5QFBJD9P	B000002H70	Music	5	0
US	R3B7X8ZJ6YW8O7	B000003BDY	Music	5	4
US	R2D4MDZXPF3UK6	B00000DF6O	Music	5	1
US	R1ECDW0EK1R2PX	B00000F14B	Video DVD	5	1
US	R9FTXM5X9JGAN	B000005HO0	Music	2	1
US	R5HOVBPP3RCTB	B00000DGUG	Music	5	0
US	R3J0VQ46AYC466	B000000WFF	Music	5	0
US	R2TPG4ZRZKGJD9	B00000DQSF	Music	5	1
US	R1204KAEI3LP8Y	B00000ADG2	Music	5	0
US	R3S3UHVVTMFYVO	B000002B38	Music	5	0
US	R3Q3MCWMKE40QH	B00000FCBC	Music	5	1
US	R25LU65DNWY7H7	B00000DHRZ	Music	5	0
US	R23U1QCPW2FXFG	B000002U82	Music	5	0
US	R3JR0OR321NGWB	B0000041Q3	Music	4	1
US	R1XX42TZI3NXKC	B000000OTU	Music	5	0
US	R2O0KS8Y2PBBA8	B0000041TD	Music	3	16
US	R39BFXN4X0Z173	B000002KE2	Music	5	1
US	RWIDKXY355T67	B0000027D5	Music	5	2
US	RK4XC1DLWPAMA	B00000DCER	Music	4	0
US	R5UB60N120Q7H	B00000DHRX	Music	5	1
US	R3R044PASZI8LI	B000002LVB	Music	5	0
US	R21SOBEJAYVJ4M	B000001FS3	Music	5	1
US	R2BMQNYZC1CKCE	B00000099Y	Music	5	0
US	R3C83ETI2E59CA	B00000DLUV	Music	5	0
US	R32IMGFW1C8XIQ	B00000099Y	Music	5	3
US	ROWEWLLVYQHWR	B00000ADG2	Music	5	0
US	R68B02PPIXDXG	B000002U82	Music	5	0
US	R19MH0YXNVNGW8	B00000DF6O	Music	5	0
US	R16MYSKCOLEGXP	B00000F1D3	Music	4	0
US	RPYR2W1V9WJL1	B000000WFF	Music	4	0
US	R2RW1I2B1L5WZX	B00000DGUG	Music	5	0
US	R1X4LKR9ZILTO4	B000002KB8	Music	5	0
US	RBIOKCJJP26DB	B000002JSP	Music	4	3
US	R2QH9D2CYRPKXF	B000002KXO	Music	3	1
US	R1SWY9NZQ40IPG	B000002HNR	Music	3	4
US	R1J38Z41MS6YJP	6304117752	Video	4	0
US	R1EARL1NLFHVDL	B000002P7R	Music	4	2
US	R1IAEC3U3NIQ6R	B000000WFU	Music	5	0
US	R3T084ADLEGYRB	B000002WYT	Music	3	1
US	RWRBDG6XHPE4Y	B00000ADG2	Music	5	0
US	RHQH43YM8WAIE	B00000AFFF	Music	5	0
US	R2ZA3TL7OQZHNG	B000003TA4	Music	5	0
US	R1QFQ82P896QSJ	B000002KKS	Music	4	0
US	R2JCQ76TWWF6KJ	B00000AOUD	Music	5	2
US	R1AF8IYCZRHSS9	B000002H97	Music	5	0
US	R1EQY4O0TL44Q8	B00000DFSK	Music	5	1
US	R1UJOZU5SQRF3M	B00000099Y	Music	5	0
US	RAIB5NZ9FE1KM	B000000W5L	Music	5	1
US	R11MH08R5WVZ1	B00000AFFF	Music	5	1
US	R2H0WRKEMR13B8	B00000DLVA	Music	5	0
US	R2I25UCFKYC26L	B000009FHN	Music	5	4
US	R24BQXPQUHZDUH	B000005AYM	Music	5	0
US	RZ1KD85W8S913	B00000DFSK	Music	5	1
US	R31AXFCUP2B5KM	B000000Y2R	Music	5	5
US	R3SJMN84BDU3QL	B000002H2H	Music	5	0
US	R2KDNQXVKA22NN	B000002H33	Music	5	1
US	R1PSKBHYZNQV33	B00000FCBC	Music	5	0
US	RHAB36HXCKUBS	B00000F1D3	Music	5	0
US	R2X0476GFDWOK6	B00000AFWW	Music	5	0
US	RARQ952JTYCJD	B000002H97	Music	5	0
US	RWA93B1ORIEOO	B000001DV2	Music	5	5
US	R11RY9S8SIVOSO	B0000019PA	Music	5	0
US	R293TMLTMQJ5EC	B00000273P	Music	5	1
US	R295Y9THSJCXQ2	B0000070QS	Music	5	0
US	RKXGVYHME2J46	B0000019HU	Music	4	1
US	R2XHRJE6AGYSVE	B00000FYIL	Music	4	0
US	RU5JSSZ0H3NPX	B000002G1Y	Music	4	0
US	RPX4XBJCX74Y3	B000000OQF	Music	5	0
US	RTFIQKUKKSZMT	B000002I8D	Music	4	0
US	R3Q72M6FLO6TH1	B00000ADG2	Music	5	1
US	RXQW6JSNRUABE	B000002MTU	Music	2	10
US	RDB675W298G79	B00000ADG2	Music	5	0
US	R3M5QTS9BSL5QT	B00000DHTF	Music	4	0
US	R1HB8R63DXRAF4	B00000DCHI	Music	5	5
US	R1HPG1V8KJ91ZV	B00000DR52	Music	5	2
US	R14SI7K4S66Y03	B000002AZX	Music	5	16
US	R2LCUCOSP1S1M5	B000002UAU	Music	4	3
US	R66IET1COZ3YZ	B000005RXF	Music	5	0
US	R3VRQBNZGRWM3N	B000002U84	Music	5	0
US	R3UK6H9MHYLLP2	B000002H6C	Music	5	0
US	R1KMDL9TYYAB8V	B000002G60	Music	5	37
US	R13Y5TQIM99RFR	B00000ADG2	Music	5	0
US	R2OAQQV2V6L57Q	B000001EYW	Music	3	0
US	R1UMPC1CFCYJDP	B00000DLVA	Music	4	0
US	R2ES6MEZXYORL9	0790738074	Video	5	4
US	R26QG720QVIGWV	B000002BMD	Music	5	3
US	R3KQUS73XGZ5ON	B000002AZZ	Music	5	14
US	R3S16FWQ5DXKBF	B0000024UF	Music	5	10
US	R1YQW1IHDMH65S	B000002MY3	Music	3	1
US	R2OBA3F8FHXFB9	B000002R0R	Music	4	5
US	R3ADHY7EYBPZ58	B000005AYM	Music	5	0
US	R3MHMKAEG4TFTC	B000000W3G	Music	5	0
US	R3W4ZFYAFF27GA	B000009VOL	Music	5	2
US	R25NAABBC706OZ	B000001FI7	Music	5	0
US	R2C7ASA0L3LOP6	B000000W5L	Music	4	2
US	R2KXQCNO15JO1Q	B000002UJQ	Music	5	0
US	R3MTY388V67KF3	B000002AV5	Music	5	1
US	R3K98KVTKB9ZBX	B000002WYT	Music	1	4
US	R12YGD6X22VS17	B000001FOS	Music	4	0
US	R1JFIJCK2VJFPZ	B0000019PA	Music	5	0
US	R8RHCADX23QI6	B000005AYM	Music	5	0
US	R1SEE6A4N0ZG4H	B000001F95	Music	5	0
US	RH9FJO0L5R2T6	B000003S5H	Music	5	0
US	R36RCIDG32FW63	B000001E7T	Music	5	1
US	R11LF6P311TBU0	B000007S5B	Music	5	0
US	R1IQLC78I2IBDN	B00000AFWW	Music	4	0
US	R5RAR4497MN5S	B000002NHN	Music	4	0
US	R32E042ZXN2XIA	B000006NPY	Music	5	1
US	R3F7H3F7WQHC6S	B000007UE6	Music	5	4
US	R3RJEU4PPFQ1V9	B000005GYI	Music	5	2
US	R147SLS5JU340D	0792837622	Video	5	9
US	R9VF4ZQJR8QE6	B000001ES4	Music	5	0
US	R11SW0J9Z013V3	B000002J09	Music	3	1
US	R3A0BN3OCL7BC2	B000001GBJ	Music	5	0
US	R1PXOTS8LLHVPF	B000001Y42	Music	5	0
US	RRGRREO1MNG2D	B000001ELD	Music	5	1
US	R1IQQNZBHR7DJV	B00000DFTG	Music	5	0
US	R26AL9KMYX4VV1	B00000ADG2	Music	5	0
US	R2860S0JX50YOI	B00000DHRX	Music	4	0
US	R3DQ48NCUI4OYG	B00000DFRS	Music	3	0
US	RFA25R071P50B	B000002H5I	Music	4	1
US	R2J7EUJ1HTN0DF	B00000DGUG	Music	5	0
US	RB3G8UXORUV27	B000002GLV	Music	5	1
US	R7QF1U8PHOVAL	B000002H97	Music	5	0
US	R2QVWK2NZ2Q5XB	B0000032LS	Music	5	4
US	RUBXB0R7F8LUV	B000002HRE	Music	5	0
US	R1VMDGHGG1DS00	B000001GQP	Music	5	3
US	RKSHF80T0YZQB	B000000ISM	Music	5	2
US	R2RJSTHE4ZP21	B000002OMN	Music	4	0
US	R3P5ITPHTR8WLW	B00000AFWW	Music	4	0
US	R1W2XCM73557AG	B000005RFJ	Music	5	0
US	R15I78A58WR6OI	B000002KH3	Music	5	0
US	R3G8CIVMYF47SM	B000006NPY	Music	4	0
US	R1GZI5TY6CHU6D	B000002NHN	Music	5	0
US	R1MNX2JC15HYQ0	0767812646	Video	4	0
US	R28941MNHNUQ3T	B000001FKY	Music	5	1
US	R2TWNFUT2KM4AC	B0000021RB	Music	4	0
US	R570L2KRIPFIK	B000002H33	Music	5	1
US	RQ08S84JYNYFT	B00000F1D3	Music	5	0
US	R1D2LKB9ZMDRYA	B000002L9Y	Music	3	3
US	R6QF2T3JT5XQZ	B0000025L8	Music	4	0
US	RK71DU1URF4L3	B00000099Y	Music	5	0
US	R3RDCYTSRTMHPG	B000002LIX	Music	5	1
US	R1HSZFAKEAJVG3	B00000DGUG	Music	5	0
US	R30H8KN8UUDIMQ	B00000DFSK	Music	4	0
US	R26F560S7WD6ET	B000002AOD	Music	5	3
US	R2N9SYED2KWPBM	B00000DGUG	Music	5	0
US	R2EE5T69INI8IY	B000002MU3	Music	2	3
US	RSU6NKHBILCTT	B000003CKH	Music	5	0
US	R1DVZXLDUNPRMQ	B000001IQH	Music	5	0
US	R13ABP4IQK6KSR	B000002JKA	Music	5	1
US	R4QIZ6YARG7GP	B000002LOE	Music	2	4
US	R17FC4IP2MBVCP	B000002R48	Music	2	0
US	R3W3T2JS8TI9G3	B000002MG1	Music	3	1
US	R1ESWEDKDOXKOW	B000005JLX	Music	5	1
US	R2S7G14TYOSKUH	B000003TA4	Music	5	0
US	R8A9HP81PTRQW	B000006OAM	Music	5	0
US	R3T90K7F9WVC2I	B0000057C5	Music	5	0
US	RK91D50UAPE6V	B000002NHN	Music	5	0
US	R3KOH0QX4A3SHB	B000006OAM	Music	1	0
US	R1XU74755L5QHK	B000002UJQ	Music	5	0
US	R2U3KDU7336V8Z	B000002J2B	Music	4	0
US	R10YI0UAYX5N7	B0000025D0	Music	4	6
US	R1V1RZ0DW8TX12	B000002KCC	Music	5	0
US	R2WUXHNENMNJLR	B00000099Y	Music	5	0
US	R2UBWZMG2DAAWR	B000002KB8	Music	5	0
US	RUFFD2HLAE9QN	B000009DUY	Music	5	0
US	R1MO8PDSCAD4KU	B000002UV9	Music	4	0
US	R3CJKRQW3F100P	B00000DFRS	Music	4	1
US	R2LHUFK0AQMAU2	B000002HPT	Music	4	0
US	RALFGZTSRT708	B00000BKI4	Music	4	0
US	RTH4DXW5EWIQ2	B00000257O	Music	4	2
US	R17XYPU4BQM9W4	B00000FCBC	Music	3	0
US	R24PHW12X30T8M	B000002KJK	Music	5	2
US	R1VJNG1Z0M12DN	B000002U82	Music	5	0
US	R1WJ89VMLAS6CY	B000002HMH	Music	4	0
US	R2I4U06UK1JR48	B00000FCBC	Music	5	0
US	R5ZYYP4CXT7UH	B000002GXS	Music	5	2
US	R1IAFG3BLP4M5F	B000006NL3	Music	5	0
US	R2DU2NPIZBL5U9	B000000FG8	Music	5	0
US	R2MVSNZYEFB09Y	B000002PF4	Music	5	0
US	R1MUWCYUWO1M8O	B00000AFWW	Music	5	0
US	R10J275YRC3HGQ	B00000DFTG	Music	5	0
US	R1GHUX5IT0STKX	B000006NPY	Music	2	0
US	R1DRLKLCB30BV3	B000002UZ1	Music	5	0
US	R39GMKCYDM1GWO	B000000ITU	Music	5	0
US	R2PX277WL11KXX	B000007RV5	Music	1	2
US	RTHDW865WOCG1	B000001ESF	Music	5	0
US	R3QQ2IR6A7LR6J	B00000DQSZ	Music	5	3
US	R1728D9FKPYQSX	B0000029GA	Music	5	0
US	R1VHTMCTQOOVB7	B000002KIE	Music	3	0
US	R33PCHC1PSMQM2	B000001FI7	Music	5	0
US	RZ53YBBVP8HPO	B00000DGUG	Music	1	1
US	R2BW5X2TJ0HXZK	B000002AZ8	Music	4	0
US	R6WP6HD6FTG8K	B000002BYD	Music	5	0
US	R2GAK65XTN8N3H	B0000028UK	Music	5	0
US	R3EMX7MD43SV6N	B000000WA4	Music	5	0
US	R1FNIK9L25S9PP	B000000W6R	Music	3	0
US	R37C1LS069F378	B000002AGN	Music	5	1
US	R3SO9V7KJGWN2Y	B000002KB8	Music	5	0
US	R1V4UKEBIXL043	B000002UAR	Music	5	5
US	R1KGNLBUE1YVJ	B000001FN1	Music	5	0
US	R1BC6DTWL4L4UB	B000002VTE	Music	4	2
US	R1EF76OGK0TZJI	B000002BYD	Music	5	0
US	R2RSZ2E4TI16H1	B000002UR7	Music	4	0
US	R3P9D1QM63Q6JY	B00000HZHS	Music	4	0
US	R3SQ5PM0CT2QHA	B00000DHTF	Music	5	0
US	R24QB6O5LYALH2	B000002IOW	Music	5	0
US	R3UVZUJGPIWPD6	B000002UJQ	Music	5	0
US	R10LGXCBWYTPQU	B000000WA4	Music	4	0
US	RQU9DZ14XG1QA	B0000020C4	Music	5	1
US	R21VKC4CJF23PO	B000002UB3	Music	5	7
US	RL2V97A4DJ2Y2	B000000W6R	Music	3	0
US	R2RRGZ9PD76NVH	B000002UDB	Music	5	1
US	R27RC93A2U2OJH	B000002HEM	Music	5	0
US	R2MLHYQTOWBBXA	B000000WJZ	Music	5	0
US	R2Z01MEZ11NY9W	B000002U82	Music	5	0
US	RMXAZSRBOKYCQ	B000003S5H	Music	5	0
US	RQN34SLJUS8LY	B000002BYA	Music	5	0
US	R25P30BSB3E07G	B00000ADG2	Music	5	0
US	R1BYCHSDGWMZED	B000001DV2	Music	5	0
US	R1DZT7MCHE0VQK	B000002C1X	Music	4	0
US	R2OSZJSO92RU2Z	B000001GBJ	Music	5	1
US	RDQH7MQRYE3JE	B000002B38	Music	5	0
US	R3N6EMWQ1NRRZF	B000002LR3	Music	4	0
US	R2UXCY9KRK8QW5	B000002MNL	Music	5	2
US	R2F66RC2LUXC6N	B000001EAQ	Music	5	1
US	R1G9LOROB9L05U	B00000ADG2	Music	5	0
US	R2TUJ8PYDO3GLY	B000001E18	Music	4	0
US	R3LSQW17C01ESG	B000000OMP	Music	5	1
US	RVTSYWF33XDH2	B00000DHRZ	Music	5	0
US	R2IKALOUE794DW	B00000DBXL	Music	5	0
US	R2XY24QMZA7KAB	B00000DMJF	Music	1	2
US	R3N2YQQ1P3UU6N	B00000F1D3	Music	5	0
US	R20LAK5Y1VF46H	B0000026J6	Music	5	0
US	R9GROFR1CPLER	B00000265X	Music	5	0
US	R2A7LCDR5OM1N0	B000002BE9	Music	5	0
US	R21Z3N96ZETT2D	B000002KBU	Music	5	2
US	R1PD7MHO9J1SB	B0000019PA	Music	5	0
US	R1Q9UN0R6EPFGV	B000002JEV	Music	5	1
US	R148SOD842T8F3	6305252521	Video DVD	5	0
US	R3SI8W3Q3KJOVE	B0000070QS	Music	5	1
US	R3GTG21OUV4SO1	B0000009SI	Music	5	0
US	R3G2LILZKTOQ8V	B0000029J5	Music	5	0
US	R3NPPKFY72DSNF	B000002KHF	Music	5	0
US	R1O33I92XZE111	B000002BQK	Music	5	0
US	R1FKHHPNSPXQ3E	B000005AYM	Music	5	0
US	R3LQIQX60MKWU5	B000002NIW	Music	5	0
US	RAJ9IYUZDEQJI	B000002LUB	Music	5	1
US	R1IH4CDEN1VCV1	B00000HZFH	Music	5	0
US	R3VWE2WYHPIEDX	B000002TLX	Music	5	0
US	R16A5SNQ8Q1SDH	B000002AHM	Music	5	0
US	RZT5WSL32JMJY	B000001EC1	Music	5	0
US	R36T6B2NDT7CD	B000000OMB	Music	4	0
US	R3GWCUS7AJ80GS	B00000DGUG	Music	5	0
US	R3LZ1GS8ETIJQP	B000002UJQ	Music	5	0
US	RCDRR10TEQ0B4	B0000025DV	Music	4	0
US	R3E763MNK9AK3H	B00000099Y	Music	5	0
US	RF4GA2OFC2DMJ	B000002UVX	Music	5	0
US	R2UBCFUH64I7FY	B000006045	Music	3	2
US	R2SM82J74ZCIST	B000002JSZ	Music	5	1
US	R2AGK49OUOFHD8	B0000027KU	Music	5	7
US	R1NBKDJZYTFEPN	B000000WF0	Music	5	0
US	R1DZ8MND93I5NJ	B0000024K1	Music	5	1
US	R237IJ0MB6LMMM	B000000WA4	Music	5	0
US	RO6P4GVU4QN1I	B000002NHN	Music	3	0
US	R38USF3C4BTBZ	B00000AFGM	Music	5	0
US	R35A7PXT5CQDG2	B00000AFFF	Music	5	0
US	R1A7OXGP7SB2JY	B000003BES	Music	4	0
US	R2B97LS1PPZ3BF	B000002JKA	Music	5	1
US	R1SEEUNCFV82OC	B000002LOE	Music	4	2
US	RDFVYQC0A61U	B00000DHTF	Music	5	0
US	R13IRMHSJMJWEM	B000002KDI	Music	4	1
US	RZ41IS7UDJ7RT	B000003N7G	Music	5	0
US	RG1REEJZ96NJL	B00000AFWW	Music	5	0
US	R3U3FTOPG09Z3Q	B000002J6F	Music	5	54
US	R2S2GVVUPQH9SW	B00000ADG2	Music	5	2
US	R11RRKDFU5JDDM	B0000057D8	Music	4	54
US	R3BLUDW8LGG7DP	B00000GAIW	Music	5	1
US	R2367FQRKEBMMW	B00000DHRZ	Music	5	0
US	R33Z6EPCCG73RN	B000003TBP	Music	5	0
US	R16IPPN898C63E	B00000F1D3	Music	5	0
US	RWEFY54ZAYHGB	B000002IZ4	Music	5	0
US	RW43WUUW52W2I	B000000W6F	Music	4	1
US	RZ7PZXNOW4YPZ	B000002UVX	Music	5	0
US	R3DKDZNBAKITEZ	B00000DHRZ	Music	3	0
US	R204IYAPD6S7JZ	B000006NPY	Music	3	0
US	RF6Z67AAQH2KH	B000002BE9	Music	1	3
US	R2HBQJB5Y1496V	B000002BFZ	Music	4	0
US	RPG2XEXW85ZOX	B000002BYD	Music	4	0
US	R3T1TPIQNCJ6CS	B000000WF0	Music	4	0
US	R4AWPRSHIK5UK	B000005RTV	Music	5	1
US	R2RUYS7F8PWB2A	B0000024SI	Music	5	0
US	R20PASWQRV4G21	B0000025DI	Music	5	1
US	R1R9WLCNYZEL76	B000003S09	Music	5	0
US	RVZP7KXPUZHRE	B000002GEY	Music	5	2
US	R32L5MJDGZSGQ0	B000001FN3	Music	4	0
US	R1RE5USDXXM625	B00000DGUM	Music	3	1
US	RHA6FJ83LKLT7	6304458304	Video DVD	4	1
US	R1M8WTBC4B4H6U	B000002C25	Music	5	1
US	R1BZTZ7HRXNGUZ	B000002UJQ	Music	5	0
US	R3SMPUKP8V8WPL	B0000021RD	Music	5	3
US	R2DW4SOC10NV2J	B000002PC6	Music	5	1
US	R1JKVU6ZEMZ61R	B00000F1D3	Music	5	0
US	R1HN27RPQ05XVQ	B000000W6X	Music	5	0
US	RFMGW9RCLRJ08	B000009VOL	Music	5	0
US	R1ESTT93OSEA2H	B000002MY3	Music	5	0
US	R3C5W3E46TS6ZM	B000002IWH	Music	5	0
US	R108DUYWEYZG8G	B00000DGUG	Music	5	0
US	R2MH5DYP6DXSJD	B000002Z71	Music	5	5
US	RZYFD3V1UJPUX	B0000041TD	Music	5	1
US	R1PMBEXWMYHJFV	B000000H66	Music	5	2
US	R2RYMYSNW7WKPH	B000002H1T	Music	5	3
US	R2CFQNIT9EBPHE	B000003S5H	Music	4	0
US	R3HXMQV3Y1THRZ	B000005HFH	Music	5	0
US	R1D7CWI2VXF4GH	B000002A73	Music	5	1
US	R1VKURCT4DMJXO	B000005B0U	Music	5	0
US	R3S3GFYN9992BU	B000002KEV	Music	5	2
US	R3PG7AWFQJ0W89	B000009CEM	Music	1	0
US	R1RT50ENMCWUNY	B0000024JN	Music	1	6
US	RC6RU7QC5WW6R	B000002C1Z	Music	5	0
US	RJ5DWFYGY4WBH	B00000DMJF	Music	1	0
US	R2HESGMB520KUE	B00000FDHG	Music	5	3
US	R260ZOCP2AY5M7	B000002UAO	Music	5	0
US	RRUC8PSZ70TPW	B00000DGUG	Music	5	0
US	R2PC0ABDGNONE6	B000002UAI	Music	5	1
US	R12AHEDPMNJBI7	B000002GBK	Music	5	15
US	R1SNXPCK86MO04	B000001ABD	Music	2	1
US	R3MW6FDH7L5LG7	B0000025SB	Music	4	1
US	R1MX018UQ38JFO	B00000DFMN	Music	4	0
US	R1I0XT5NUSBRK9	B000002H70	Music	5	1
US	RYWETNICNHPVA	B000002B49	Music	4	1
US	R28A2NPXUDLLB9	B00000FCBC	Music	5	0
US	R2FP1858IJCG02	B000002BE9	Music	5	1
US	R226W4O2Z73395	B000000WA4	Music	5	0
US	RRFITGFO9Q90M	B000005HCM	Music	5	1
US	R3U0105NDBDFXH	B000003NA4	Music	5	9
US	R2YKCRHHLE67SY	B000002JPA	Music	5	0
US	R1J5TUOS9ANWMW	B000002C1Z	Music	5	0
US	R1YHVOD2ZIEUFO	B000001GQQ	Music	5	6
US	R2TJF88GNXJNV2	B00000ADG2	Music	5	0
US	R11OPQDU9FJDH7	B000003CKH	Music	5	0
US	R1CFSRF1MBP9Z9	B000002H72	Music	5	0
US	RLQGLVA70V6YH	B000001Y79	Music	5	0
US	R3ROVAW3LE6WZH	B000006OAM	Music	3	0
US	R146CB1FUVG61O	B0000067L2	Music	5	0
US	R1GDXXBFPMC4WG	B000007MVM	Music	5	0
US	R2MZBXDHGFWKQ7	B00000AOTZ	Music	5	2
US	R160MXTGUWDB60	B000001E7V	Music	5	0
US	R13OQR01TED1BX	B000003NA4	Music	5	0
US	R2N7XWE2KG632L	B000001FQI	Music	5	1
US	REQ7YKVE3T856	B0000004V2	Music	5	2
US	RIQW3BO0AW5K7	B00000099Y	Music	5	0
US	R33KDH5DWYYSFT	B000005ITX	Music	5	0
US	R2ODSQAE3KU72J	B000002C4J	Music	5	0
US	R29W0K91H83YPB	B00000DMJF	Music	3	0
US	R1L0IP58QZEJQV	B000000OR9	Music	4	0
US	R1H2WQJT64152X	B000007177	Music	5	21
US	R38NFA8IQDSGF8	B000001Y79	Music	5	0
US	R2UWE4KA34QZJF	B0000041TD	Music	5	2
US	R2SUWIEJWKQW98	B000002UQJ	Music	1	2
US	R3EQKQYQXVL40N	B000005AYM	Music	5	1
US	R3PCD9W93JEWAT	B00000AFWW	Music	3	0
US	R31SMBO7W6ZZFH	B0000033RY	Music	5	4
US	R3PV6A78OQKWYL	B000007RV5	Music	5	0
US	R1DHQFAEPHNU2X	B000007VN4	Music	5	0
US	RLEI12B75HE3O	B0000021RD	Music	5	5
US	R1ZEPYZN6TFEWX	B00000DGUG	Music	4	0
US	ROY2DRMVCT0QL	B0000025BL	Music	5	0
US	RH5ZTSH4EW75C	B00000AFHM	Music	5	0
US	R20JNOJ4MZ9J2U	B00000DATR	Music	3	3
US	R1VRMWQ50HLJ9U	B000000I0K	Music	5	0
US	R2V24E8DFNF86D	B000002J6H	Music	4	2
US	R3EAQCP23BYIXR	B000002WU9	Music	5	0
US	R330HB7LOE8AGN	B00000DMJF	Music	3	0
US	R2KOHM2FMEGDYT	B000002952	Music	5	0
US	R11JBKMEI4VC2T	B000002H5I	Music	5	1
US	R1ZSV8I7KH0J74	B000002U8A	Music	5	1
